ASIN,Copertina,Titolo,Autore,Data,Recensioni,Categoria
8817193577,https://m.media-amazon.com/images/I/71JpLC2wFDL._AC_UY218_.jpg,Lo scriba del faraone. E altre storie di vita quotidiana dall'antichità a oggi,Costantino Andrea De Luca,20 mag. 2025,103,Storia
B0DH91Z2RW,https://m.media-amazon.com/images/I/81x7xJGbLHL._AC_UY218_.jpg,LEGO. Una storia di famiglia,Jens Andersen,1 ott. 2024,102,Storia
8806188291,https://m.media-amazon.com/images/I/71vkLadkGLL._AC_UY218_.jpg,Storia della guerra fredda. L'ultimo conflitto per l'Europa,Federico Romero,6 ott. 2009,100,Storia
8806258109,https://m.media-amazon.com/images/I/81kygdvA46L._AC_UY218_.jpg,Queer. Storia culturale della comunità LGBT+,Maya De Leo,17 gen. 2023,100,Storia
8887944628,https://m.media-amazon.com/images/I/71rh4vNlhmL._AC_UY218_.jpg,Il linguaggio della Dea,Marija Gimbutas,1 gen. 2008,96,Storia
8815285962,https://m.media-amazon.com/images/I/71Wk-FgR4lL._AC_UY218_.jpg,Storia del Medio Oriente contemporaneo,Massimo Campanini,6 feb. 2020,93,Storia
8833143236,https://m.media-amazon.com/images/I/61dfsLvILlL._AC_UY218_.jpg,Le foto che hanno segnato un'epoca. Ediz. illustrata (Vol. 2),Roberto Vitale,21 mag. 2024,92,Storia
8815241507,https://m.media-amazon.com/images/I/71sSuJuPJsL._AC_UY218_.jpg,Novecento. Lezioni di storia contemporanea (Vol. 2),Raffaele Romanelli,25 set. 2014,92,Storia
8828201207,https://m.media-amazon.com/images/I/71NnjsErLJL._AC_UY218_.jpg,Italiani due volte. Dalle foibe all'esodo: una ferita aperta della storia italiana,Dino Messina,7 feb. 2019,91,Storia
8829009350,https://m.media-amazon.com/images/I/81v5Vw2XbtL._AC_UY218_.jpg,Introduzione alla storiografia greca,Marco Bettalli,23 set. 2021,91,Storia
B0F92QCWZX,https://m.media-amazon.com/images/I/91Wtaw6DmjL._AC_UY218_.jpg,Il Richiamo del Destino: Nome in Codice Violette: Basato su Una Storia Vera (Le spie senza tempo Vol. 3),Hannah Byron,16 lug. 2025,90,Storia
8842098418,https://m.media-amazon.com/images/I/71Q4KTW+Z2L._AC_UY218_.jpg,Oltre la Bibbia. Storia antica di Israele,Mario Liverani,8 nov. 2012,90,Storia
B0F6LR4RKF,https://m.media-amazon.com/images/I/71AmfvC0uzL._AC_UY218_.jpg,"Uzbekistan: La guida di viaggio completa con mappe interattive, itinerari consigliati e informazioni dettagliate",Itinerari Smart,25 apr. 2025,89,Storia
8858115643,https://m.media-amazon.com/images/I/81IV8b3GIiL._AC_UY218_.jpg,"Gusti del Medioevo. I prodotti, la cucina, la tavola",Massimo Montanari,6 nov. 2014,89,Storia
B0DVH6SQK7,https://m.media-amazon.com/images/I/91u-jVlA16L._AC_UY218_.jpg,La ribelle: Vita straordinaria di Nada Parri,Giorgio Van Straten,7 feb. 2025,88,Storia
884593411X,https://m.media-amazon.com/images/I/71E5rYWP5rL._AC_UY218_.jpg,Il formaggio e i vermi. Il cosmo di un mugnaio del '500,Carlo Ginzburg,19 set. 2019,87,Storia
884309601X,https://m.media-amazon.com/images/I/81xetg5FnSL._AC_UY218_.jpg,Manuale di epigrafia latina. Ediz. ampliata,Alfredo Buonopane,21 gen. 2021,87,Storia
8857009556,https://m.media-amazon.com/images/I/61GNQoqa0pL._AC_UY218_.jpg,Guida Museo egizio di Torino,AA.VV.,24 set. 2015,85,Storia
8806229982,https://m.media-amazon.com/images/I/81InKu1RWdL._AC_UY218_.jpg,I re taumaturghi,Marc Bloch,8 gen. 2016,84,Storia
B0D8WWSYW2,https://m.media-amazon.com/images/I/81WiVTM5agL._AC_UY218_.jpg,Chi ha costruito il Muro di Berlino? La guerra come menzogna,Giulietto Chiesa,15 nov. 2024,83,Storia
8817189979,https://m.media-amazon.com/images/I/71GdVvE9fcL._AC_UY218_.jpg,I cugini Meyer. Una nuova avventura di Max Fridman,Vittorio Giardino,25 mar. 2025,82,Storia
8897621783,https://m.media-amazon.com/images/I/61CAnVC1ErL._AC_UY218_.jpg,L'alfabeto ogham nell'antica civiltà sarda. Scrittura e lingua ancora attuali dopo oltre 5.000 anni di storia,Fabio Garuti,10 nov. 2015,81,Storia
885810708X,https://m.media-amazon.com/images/I/61esI5tDa1L._AC_UY218_.jpg,Il mondo di Atene,Luciano Canfora,4 apr. 2013,81,Storia
B0DT439M7R,https://m.media-amazon.com/images/I/719QUMU7-zL._AC_UY218_.jpg,"L’ANTICO EGITTO: TRA MITI E STORIA SEGRETI DI UNA CIVILTÀ ETERNA: Alla scoperta di faraoni, piramidi e divinità: i misteri dell' Egitto tra storia, mitologia e una cultura che ha sfidato il tempo",Isabel Carter,14 gen. 2025,80,Storia
B0F92QY8ZZ,https://m.media-amazon.com/images/I/81Sm5QKc4oL._AC_UY218_.jpg,L'Eco del Valore: Nome in Codice Rose: Basato su Una Storia Vera (Le spie senza tempo Vol. 2),Hannah Byron,17 mag. 2025,79,Storia
B0CM4P37Q4,https://m.media-amazon.com/images/I/51kGd6wmW1L._AC_UY218_.jpg,Lager italiani. Pulizia etnica e campi di concentramento fascisti per civili jugoslavi 1941-1943,Alessandra Kersevan,19 gen. 2024,78,Storia
8807886529,https://m.media-amazon.com/images/I/7122gl8mzjL._AC_UY218_.jpg,Passato prossimo,Eva Cantarella,17 giu. 2015,78,Storia
B0D69K4WJ4,https://m.media-amazon.com/images/I/719f4JgUyxL._AC_UY218_.jpg,"La saga di casa Savoia: Storie e retroscena di politica, guerre, intrighi e passioni",Antonio Parisi,5 giu. 2024,78,Storia
B0B1CJ7SMX,https://m.media-amazon.com/images/I/71JI7s8A4IL._AC_UY218_.jpg,"QUADERNO DI SCRITTURA GIAPPONESE: Taccuino di Calligrafia Giapponese con Carta Quadrettata per imparare a scrivere i Caratteri Kanji, Kana, Hiragana, e Katakana",ALPHABET NIPPON Publishing,14 mag. 2022,77,Storia
B0FSY1ZF9H,https://m.media-amazon.com/images/I/81pNVwwbeOL._AC_UY218_.jpg,Caio Valerio Valente: La legione del deserto (Le Aquile d'Africa – La Saga della Legio III Augusta Vol. 1),Emiliano Caroletti,1 ott. 2025,76,Storia
B0G7PF9TSB,https://m.media-amazon.com/images/I/81HuYzVGzUL._AC_UY218_.jpg,"IL VOLERE DELL’AQUILA: Battaglie epiche, intrighi ed eroismo nell’antica Roma (La Saga dell’Aquila: Figli di Roma Vol. 5)",Marc Beuster,19 dic. 2025,76,Storia
B0F6Y8YYYC,https://m.media-amazon.com/images/I/71ffY2iYr9L._AC_UY218_.jpg,Amigurumi Creativi: Diventa un Esperto dell’Uncinetto Giapponese con 35 Schemi Facili e a Colori per fare Pupazzi e Personaggi Dolcissimi,Yumi Saito,25 apr. 2025,76,Storia
8891441864,https://m.media-amazon.com/images/I/71rokb2SgyL._AC_UY218_.jpg,Compendio di Storia Contemporanea,Nunzio Silvestro,21 gen. 2025,76,Storia
8815295054,https://m.media-amazon.com/images/I/81hiOnypsSL._AC_UY218_.jpg,Prima di Dracula. Archeologia del vampiro,Tommaso Braccini,20 gen. 2022,76,Storia
B09K1YFFG2,https://m.media-amazon.com/images/I/61lLSyX3NoL._AC_UY218_.jpg,Discorsi sopra la prima deca di Tito Livio: (Edizione integrale),Niccolò Machiavelli,21 ott. 2021,76,Storia
8842060313,https://m.media-amazon.com/images/I/712HH2NZLDL._AC_UY218_.jpg,Stampa e cultura in Europa tra XV e XVI secolo,Lodovica Braida,14 apr. 2000,76,Storia
8804799951,https://m.media-amazon.com/images/I/71rUBp5sbBL._AC_UY218_.jpg,Guida alla storia romana,Guido Clemente,19 nov. 2024,75,Storia
8829702897,https://m.media-amazon.com/images/I/7141FlcVZtL._AC_UY218_.jpg,Il silenzio dei vivi,Elisa Springer,24 ott. 2019,74,Storia
8845921050,https://m.media-amazon.com/images/I/61Skt6xcDfL._AC_UY218_.jpg,Maria Antonietta e lo scandalo della collana,Benedetta Craveri,11 ott. 2006,73,Storia
8898000340,https://m.media-amazon.com/images/I/61aZtHOlzSL._AC_UY218_.jpg,Massoneria e sette segrete. La faccia occulta della storia. Due volumi indivisibili,Epiphanius,25 feb. 2021,71,Storia
B0DBHSZ294,https://m.media-amazon.com/images/I/81SYnxaU6xL._AC_UY218_.jpg,La città degli angeli: Racconto da Beslan,Erika Fatland,27 ago. 2024,71,Storia
8815234276,https://m.media-amazon.com/images/I/717-GVzVimL._AC_UY218_.jpg,Vele e cannoni,Carlo M. Cipolla,3 nov. 2011,71,Storia
8829715417,https://m.media-amazon.com/images/I/618cs+Rp1zL._AC_UY218_.jpg,Il processo di condanna di Giovanna d'Arco,Teresa Cremisi,14 ott. 2022,70,Storia
8868434318,https://m.media-amazon.com/images/I/81u-1avpdEL._AC_UY218_.jpg,Storia della Repubblica. L'Italia dalla Liberazione ad oggi,Guido Crainz,28 gen. 2016,70,Storia
B0CWMW48T8,https://m.media-amazon.com/images/I/81381NbMdKL._AC_UY218_.jpg,Introduzione alla realtà. Ediz. integrale,Edoardo Camurri,8 mag. 2024,69,Storia
8891927503,https://m.media-amazon.com/images/I/710m5c7bk-L._AC_UY218_.jpg,Medioevo. Istruzioni per l'uso. Ediz. MyLab,Francesco Senatore,11 mar. 2022,69,Storia
8843094351,https://m.media-amazon.com/images/I/6112CsSE0eL._AC_UY218_.jpg,Il Novecento. Dall'età dell'Imperialismo alla globalizzazione,Albertina Vittoria,14 mar. 2019,66,Storia
8817082619,https://m.media-amazon.com/images/I/51vmVjpQxQL._AC_UY218_.jpg,La storia nelle prime pagine del Corriere della Sera. Ediz. illustrata,Angelo Varni,9 giu. 2015,66,Storia
8815294236,https://m.media-amazon.com/images/I/71crHR082+L._AC_UY218_.jpg,Storia essenziale dell'Italia repubblicana,Guido Formigoni,21 ott. 2021,64,Storia
8804742062,https://m.media-amazon.com/images/I/71Dc6qw1UTL._AC_UY218_.jpg,Storia della Repubblica di Venezia. La Serenissima dalle origini alla caduta,Riccardo Calimani,12 ott. 2021,63,Storia
8858155165,https://m.media-amazon.com/images/I/81PG+nnzWrL._AC_UY218_.jpg,Sparta,Laura Pepe,15 ott. 2024,63,Storia
8806251732,https://m.media-amazon.com/images/I/71Nd+BHykGL._AC_UY218_.jpg,Il declino del desiderio. Perché il mondo sta rinunciando al sesso,Luigi Zoja,11 ott. 2022,63,Storia
8842052221,https://m.media-amazon.com/images/I/61I73NAWm5L._AC_UY218_.jpg,Storia degli etruschi,Mario Torelli,1 ott. 2005,62,Storia
B0DG42W6MT,https://m.media-amazon.com/images/I/71rVJLjPA3L._AC_UY218_.jpg,"Co digo, digo! Usi, costumi e gergo dei veneziani",Carlotta Berti,4 ott. 2024,62,Storia
8842544566,https://m.media-amazon.com/images/I/71zWXZb3xiL._AC_UY218_.jpg,"Ci chiamavano fascisti. Eravamo italiani: Istriani, fiumani e dalmati: storie di esuli e rimasti. Prefazione di Walter Veltroni",Jan Bernas,4 gen. 2010,62,Storia
8869348970,https://m.media-amazon.com/images/I/81jU-PDc58L._AC_UY218_.jpg,"I Frescobaldi e gli altri. Dalle Crociate alla Congiura dei Pazzi, dalla Guerra dei Cent'anni all'ascesa di Matteo Renzi, banchieri ai vertici del potere, ieri come oggi",Pietro Ratto,28 giu. 2024,61,Storia
8845935205,https://m.media-amazon.com/images/I/71Hi0NM65sL._AC_UY218_.jpg,I benandanti. Stregoneria e culti agrari tra Cinquecento e Seicento,Carlo Ginzburg,30 set. 2020,60,Storia
8843077759,https://m.media-amazon.com/images/I/71rZoL-ep2L._AC_UY218_.jpg,I paesaggi dell'Italia medievale,Riccardo Rao,24 set. 2015,60,Storia
